OPEID6,INSTNM,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,GRAD_DEBT_MDN10YR,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P7,SD_EARN_WNE_P8,SD_EARN_WNE_P9,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P7,COUNT_NWNE_P8,COUNT_NWNE_P9,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P7,COUNT_WNE_P8,COUNT_WNE_P9,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
1246,Mt San Jacinto Community College District,2,2,,,0.0068,0.0,0.0,0.0,0.0062,0.0198,0.0281,0.0,0.0005,0.0,0.0135,0.0,0.027000000000000003,0.0088,0.0005,0.2895,0.0,0.0,0.012,0.0,0.1684,0.0068,0.0,0.0,0.0,0.0,0.0,0.0468,0.0,0.2017,0.0,0.0099,0.0,0.0,0.0369,0.0405,0.0764,0.0,502.0,8730.0,0.1989,0.3641,11952.0,,,0.295,PrivacySuppressed,,25.558973611,18982.519026,25300,,30700,,32900,21900,25200,26700,19700,,25600,,35700,564,,586,,579,1835,,1577,,1521,0.4258,0.5742
39333,Mueller College,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8358,0.0,0.0,15180.0,,,0.5625,34305.0,,,0.19,11642,,32.191082803,28083.815287,26200,,28700,,PrivacySuppressed,20900,20400,PrivacySuppressed,22400,,25400,,PrivacySuppressed,PrivacySuppressed,,37,,PrivacySuppressed,100,,104,,PrivacySuppressed,0.5143,0.4857
21618,Musicians Institute,1,1,0.9888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22047.0,2961.0,0.4762,0.309,39155.0,0.537,0.56,0.125,PrivacySuppressed,,23.564564565,51185.201201,25500,,30700,,34900,21400,26100,27300,22500,,26200,,38100,155,,195,,169,677,,705,,609,0.8165,0.1835
1247,Napa Valley College,2,2,,,0.0259,0.0,0.0,0.0,0.0041,0.0014,0.0014,0.0,0.0,0.0,0.0027,0.0123,0.0109,0.0014,0.0,0.109,0.0,0.0,0.0041,0.0,0.1989,0.0,0.0,0.0,0.0,0.0,0.0286,0.1553,0.0123,0.1608,0.0,0.0,0.0027,0.0,0.0232,0.2098,0.0354,0.0,986.0,7747.0,0.2896,0.2667,15178.0,,,0.086,9395.5,,24.501536885,22880.619877,36200,,42100,,44300,29100,35100,36700,30700,,32900,,35600,123,,114,,128,600,,596,,637,0.43700000000000006,0.563
11024,Everest College-San Francisco,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7700.0,,,0.6667,,,,0.205,9500,,26.627848101,20536.751899,19200,,23500,,30300,15200,20000,28800,14100,,16500,,20500,618,,553,,436,2686,,2584,,1857,0.191,0.809
11109,Everest College-Reseda,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,0.0042,0.0,9881.0,4295.0,,0.6896,26658.0,,,0.185,9500,,27.59959691,18369.148136,22800,,26700,,29400,21900,25400,28300,16000,,17900,,19700,312,,208,,288,1231,,849,,1117,0.25,0.75
7606,Everest College-LA Wilshire,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464,0.0536,0.0,8017.0,4069.0,0.6923,0.7742,28767.0,,,0.257,9500,,26.785714286,10889.666667,19000,,23200,,24700,16700,21100,22100,14700,,15900,,17500,266,,182,,308,781,,677,,1050,0.2543,0.7457
12061,Everest College-San Jose,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7331.0,,,0.6337,,,,0.223,9500,,26.197183099,24483.176056,24300,,29900,,32900,22700,28600,31000,17300,,19900,,22400,149,,165,,332,551,,729,,1128,0.1279,0.8721
11123,Everest College-Gardena,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9514.0,,,0.8229,,,,0.201,9500,,27.525350593,16231.19849,19300,,22600,,25400,17600,20700,24400,13300,,15600,,17200,497,,478,,418,1981,,1782,,1631,0.1498,0.8502
8090,Everest College-Alhambra,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208,0.0792,0.0,9512.0,,,0.8032,,,,0.207,9500,,26.612304688,15594.244792,21300,,24600,,27000,19800,22600,26000,16000,,17900,,18500,375,,405,,355,1271,,1401,,1253,0.2478,0.7522
4494,Everest College-San Bernardino,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099,0.0,0.0,0.2527,0.0,0.0,0.0,0.0,0.6066,0.0308,0.0,9966.0,4361.0,,0.7454,30116.0,,,0.265,9500,,26.374912404,16446.361598,20500,,21100,,24300,17800,19000,22100,15800,,14900,,17600,346,,399,,429,1067,,1140,,1342,0.4404,0.5596
25184,The National Hispanic University,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.0,0.0,0.32,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2847.0,5756.0,0.073,0.598,22545.0,0.4565,0.6,0.076,15950,,28.694117647,31113.464706,36200,,37900,,40000,32700,36300,34700,24700,,24700,,24500,PrivacySuppressed,,PrivacySuppressed,,29,215,,174,,169,0.2512,0.7488
25423,National Holistic Institute,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23734.0,,,0.5943,,,,0.07200000000000001,9500,,29.812550282,26640.053902,27500,,28900,,35200,23100,23400,27100,23100,,27000,,49000,148,,158,,162,589,,492,,530,0.3469,0.6531
11460,National University,1,3,,,0.0,0.0028,0.0,0.0,0.0084,0.0,0.0371,0.0,0.0966,0.0112,0.0,0.0056,0.0,0.0129,0.0208,0.055,0.0,0.0056,0.0022,0.0,0.0337,0.009000000000000001,0.0,0.0,0.0006,0.0,0.0921,0.0769,0.0051,0.027000000000000003,0.0,0.0,0.0,0.0079,0.0028,0.2072,0.26899999999999996,0.0107,8423.0,9703.0,0.2572,0.2681,23859.0,0.3125,0.7662,0.07,25000,,30.973841149,39650.616344,48900,,52300,,57900,47000,51900,58300,29600,,32100,,33800,328,,331,,416,2911,,2957,,3575,0.43200000000000005,0.568
30439,Newschool of Architecture and Design,1,3,0.7949,,0.0,0.0,0.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0536,0.0,19559.0,7034.0,0.2636,0.6144,43957.0,0.35,0.5,0.11199999999999999,44332.5,,24.204225352,41363.06338,34400,,42500,,PrivacySuppressed,32700,39200,PrivacySuppressed,21300,,25700,,PrivacySuppressed,26,,PrivacySuppressed,,PrivacySuppressed,112,,113,,PrivacySuppressed,0.7413,0.2587
7130,Newberry School of Beauty,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.0,,,0.5206,,,,0.077,4868,,27.689320388,27354.927184,24400,,24400,,25300,18700,21200,20200,27800,,20400,,21300,39,,46,,40,125,,165,,145,0.0196,0.9804
7187,North Adrian's College of Beauty Inc,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,,,0.7216,,,,0.231,10655.5,,25.474137931,14802.87931,17200,,16700,,24100,13900,14300,18700,15800,,12900,,20200,71,,38,,48,145,,97,,90,0.0255,0.9745
12872,North-West College-Pomona,3,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5273.0,,,0.8522,,,,0.146,8250,,27,25113.986985,26200,,29700,,26800,21800,26800,23900,19600,,21900,,20000,100,,86,,89,371,,334,,299,0.1214,0.8786
11707,North-West College-West Covina,3,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5839.0,,,0.5821,,,,0.111,7790,,25.994510522,20105.495883,25400,,26300,,28900,21900,23800,27700,19500,,18500,,19300,122,,167,,227,603,,590,,678,0.1691,0.8309
25916,North-West College-Van Nuys,3,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440000000000001,0.0,0.0,5084.0,,,0.8613,,,,0.13699999999999998,7725,,27.787234043,21429.604863,24400,,27000,,24000,20100,26100,20600,18100,,16900,,17000,39,,27,,54,125,,131,,187,0.1865,0.8135
1179,Notre Dame de Namur University,1,3,0.872,972.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0579,0.0,0.1116,0.0,0.0,0.0413,0.0,0.0041,0.0,0.0,0.0,0.1116,0.0,0.1777,0.0868,0.0,0.0,0.0,0.0,0.0496,0.0,0.2603,0.0124,18965.0,8084.0,0.2827,0.4201,47115.0,0.4792,0.7692,0.054000000000000006,26426,,25.226347305,59250.641916,49300,,53900,,58700,41800,47200,54400,63800,,41800,,40400,38,,41,,57,323,,348,,364,0.3342,0.6658
1249,Occidental College,1,3,0.4239,1303.0,0.0,0.0542,0.0,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0614,0.0,0.0,0.13,0.0144,0.0,0.0199,0.0289,0.0181,0.0,0.0632,0.0,0.0794,0.0,0.0,0.3267,0.0,0.0,0.0,0.0,0.0903,0.0,0.0,0.0415,24394.0,10402.0,0.7273,0.215,60655.0,0.8777,0.9302,0.022000000000000002,21500,,19.498344371,100174.14238,38900,,48300,,56600,34300,44400,49700,29900,,38300,,39700,32,,27,,48,310,,232,,441,0.4443,0.5557
12989,Oceanside College of Beauty,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6881.0,,,0.4545,,,,0.24100000000000002,7622,,24.759398496,29462.954887,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.0857,0.9143
4481,Ohlone College,2,2,,,0.0,0.0037,0.0,0.0,0.099,0.0309,0.0644,0.0,0.0,0.0025,0.0606,0.0223,0.0099,0.0,0.0074,0.0322,0.0,0.0074,0.0235,0.0,0.0421,0.0,0.0,0.0,0.0285,0.0,0.0099,0.0099,0.0,0.2512,0.0,0.0,0.0,0.0,0.0582,0.0817,0.1547,0.0,1558.0,9993.0,0.2528,0.1612,16039.0,,,0.161,PrivacySuppressed,,24.82,19344.883256,34400,,43100,,47800,29000,36600,40000,28200,,35000,,39100,129,,166,,182,660,,675,,614,0.5064,0.4936
1250,Orange Coast College,2,2,,,0.0033,0.0,0.0288,0.0005,0.0566,0.0132,0.0189,0.0462,0.0005,0.0142,0.016,0.0033,0.0486,0.0,0.0151,0.1732,0.0,0.0302,0.0123,0.0,0.0321,0.0137,0.0019,0.0,0.0179,0.0,0.0557,0.0,0.0024,0.0439,0.009000000000000001,0.017,0.0137,0.017,0.0562,0.1029,0.1255,0.0104,995.0,9617.0,0.3574,0.1957,16053.0,,,0.134,4000,,23.113095238,21132.44246,30900,,35300,,42200,26600,30100,36300,24400,,29600,,37600,386,,469,,493,1894,,2317,,2173,0.5182,0.4818
1251,Otis College of Art and Design,1,3,0.4628,1002.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.0,0.0,0.0,27612.0,6936.0,1.0,0.4851,52397.0,0.5731,0.8087,0.102,27000,,21.787951807,51616.380723,34700,,43600,,51100,31300,40800,44100,26500,,32000,,39500,66,,58,,83,358,,362,,344,0.3547,0.6453
12842,Oxnard College,2,2,,,0.0,0.0,0.0,0.0,0.0061,0.0,0.0147,0.022000000000000002,0.0,0.0,0.0305,0.0049,0.0708,0.0293,0.0085,0.3162,0.0,0.0024,0.0122,0.0,0.0659,0.0,0.0,0.0,0.0061,0.0,0.0293,0.0745,0.0,0.0476,0.0,0.0476,0.0,0.0,0.0024,0.1221,0.0806,0.0061,778.0,8189.0,0.4628,0.3531,9496.0,,,,PrivacySuppressed,,24.769847328,20434.771756,24500,,29200,,33100,23000,27100,30100,17400,,20200,,22000,249,,188,,256,933,,878,,1021,0.4567,0.5433
1252,Hope International University,1,3,0.4681,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.1394,0.0,0.0242,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242,0.0,0.0,0.1455,0.0,0.0,0.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.1636,0.0,11581.0,5232.0,0.9,0.4989,40303.0,0.4508,0.7315,0.063,24964,,24.365963855,53265.823795,29000,,37700,,39700,26400,33300,35800,18800,,28000,,27600,31,,63,,100,227,,318,,433,0.4461,0.5539
7930,Concorde Career College-San Diego,2,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6775.0,4774.0,0.7887,0.3776,,,,0.17800000000000002,9500,,27.295964126,26597.11467,26800,,27700,,29500,24600,25300,28500,18900,,23500,,20400,233,,217,,168,799,,638,,587,0.2961,0.7039
21383,Palo Alto University,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26808.0,10628.0,0.4141,0.4588,,,,0.038,PrivacySuppressed,,27.925675676,35998.777027,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.3298,0.6702
1254,Pacific Lutheran Theological Seminary,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.0,6017.0,1.0,,,,,0.036000000000000004,PrivacySuppressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Pacific Oaks College,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13965.0,6920.0,1.0,0.639,,,,0.08,18750,,36.730223124,39714.507099,37000,,38200,,42100,35400,38100,43100,17900,,21400,,23500,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,76,,132,,129,0.0699,0.9301
1256,Pacific School of Religion,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11052.0,7792.0,0.5714,,,,,0.146,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,,,,,,,,,,,,,,,,,,,,,,,,
31633,Pacific States University,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13789.0,3500.0,0.2258,0.1053,32140.0,1.0,0.0,0.18100000000000002,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.7143,0.2857
1258,Pacific Union College,1,3,0.5055,1017.0,0.0,0.0111,0.0,0.0,0.0333,0.0,0.0028,0.0,0.0528,0.0,0.0,0.0167,0.0,0.0,0.0111,0.0,0.0,0.1222,0.0056,0.0,0.0,0.0222,0.0083,0.0167,0.0056,0.0,0.0278,0.0,0.0111,0.0,0.0,0.0,0.0,0.0083,0.0694,0.4806,0.0833,0.0111,16425.0,6452.0,0.9,0.4393,38800.0,0.4452,0.8457,0.057,27000,,21.154279279,67843.070946,45400,,52500,,59200,37400,45000,50200,37800,,37500,,45600,47,,75,,72,371,,537,,548,0.4391,0.5609
1329,University of the Pacific,1,3,0.7265,1172.0,0.0,0.0146,0.0,0.0304,0.0425,0.0,0.0243,0.0,0.0753,0.0875,0.0122,0.0109,0.0,0.0,0.0352,0.0036,0.0,0.1458,0.0182,0.0,0.0122,0.068,0.0073,0.0,0.0109,0.0,0.0595,0.0,0.0,0.0583,0.0,0.0,0.0,0.0,0.0474,0.0693,0.1519,0.0146,29264.0,10089.0,0.5588,0.4011,52406.0,0.5669,0.8656,0.035,24500,,20.90036452,69181.654313,61600,,74500,,81400,51500,61400,69300,45900,,53000,,56100,98,,126,,126,1269,,1568,,1487,0.4792,0.5208
1259,Palo Verde College,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0117,0.0587,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0059,0.0323,0.0469,0.0,0.0,0.2258,0.2023,0.0,262.0,7584.0,0.4531,0.1148,12973.0,,,,PrivacySuppressed,,25.292225201,14414.788204,20800,,25600,,29100,16800,21900,24300,16300,,16300,,24000,47,,87,,86,154,,187,,177,0.7797,0.2203
1260,Palomar College,2,1,,,0.0,0.0,0.0024,0.0012,0.0045,0.0178,0.0248,0.0,0.0063,0.0009,0.0172,0.0254,0.0169,0.0015,0.0009,0.3504,0.0039,0.0006,0.0063,0.0,0.0665,0.0003,0.0,0.0,0.0,0.0,0.0112,0.0369,0.0006,0.1672,0.0472,0.0106,0.0172,0.0042,0.0163,0.0704,0.0701,0.0,1001.0,9256.0,0.2367,0.1577,11077.0,,,0.313,4750,,24.29340893,22675.172218,27500,,31600,,39700,24000,27700,33900,21500,,24100,,32200,364,,315,,289,1331,,1162,,1022,0.5639,0.4361
20598,Paris Beauty College,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,3196.0,,,0.2268,,,,,PrivacySuppressed,,29.689320388,17797.398058,23600,,24000,,PrivacySuppressed,17900,20200,PrivacySuppressed,19800,,20900,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,89,,67,,PrivacySuppressed,0.0404,0.9596
1261,Pasadena City College,2,2,,,0.0,0.0,0.0,0.0,0.012,0.0044,0.0027,0.0199,0.0004,0.0,0.0066,0.0,0.0133,0.0213,0.0058,0.0,0.0075,0.0,0.0111,0.0,0.6263,0.0,0.0,0.0,0.0053,0.0,0.023,0.0155,0.0,0.0089,0.0098,0.0222,0.0044,0.0,0.0146,0.094,0.0625,0.0084,1400.0,8402.0,0.3252,0.2808,11751.0,,,0.209,8178.5,,22.348812095,19164.590578,27000,,32300,,37900,23800,28300,32700,20600,,24700,,32100,707,,764,,785,3375,,3564,,3618,0.4789,0.5211
10149,Pepperdine University,1,3,0.3734,1235.0,0.0,0.0,0.0,0.004,0.18,0.0,0.001,0.0,0.0071,0.0,0.0,0.001,0.0,0.0,0.0404,0.0233,0.0,0.0334,0.004,0.0,0.0627,0.0435,0.0222,0.0,0.0081,0.0,0.0849,0.0,0.0,0.1132,0.0,0.0,0.0,0.0,0.0546,0.0,0.3084,0.0081,25896.0,11650.0,0.5697,0.2076,58772.0,0.8043,0.9174,0.022000000000000002,26500,,21.062451812,93986.859676,54200,,70900,,71700,45300,56900,61100,51200,,63800,,54200,68,,103,,142,718,,991,,1096,0.4121,0.5879
1172,Pitzer College,1,3,0.1451,,0.0,0.0941,0.0,0.0353,0.0471,0.0,0.0,0.0,0.0078,0.0,0.0,0.0235,0.0,0.0,0.0588,0.0078,0.0,0.0471,0.0235,0.0,0.1098,0.0,0.0353,0.0,0.0078,0.0,0.1373,0.0,0.0,0.2118,0.0,0.0,0.0,0.0,0.0588,0.0235,0.0431,0.0275,44463.0,10084.0,0.7909,0.1614,59266.0,0.8214,0.9079999999999999,0.031,14950,,20.775330396,100763.85903,34600,,40000,,49600,31700,35500,47100,27600,,32000,,33900,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,137,,133,,169,0.4006,0.5994
23043,Platt College-San Diego,1,2,,,0.0,0.0,0.0,0.0,0.0897,0.0404,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8341,0.0,0.0,0.0,14002.0,4701.0,0.3529,0.4649,40468.0,0.7273,,0.135,22124,,27.056768559,32037.353712,33500,,38300,,36200,29700,32400,29400,24200,,30000,,28800,27,,37,,48,150,,183,,192,0.7344,0.2656
1262,Point Loma Nazarene University,1,3,0.6654,1155.0,0.0,0.0071,0.0,0.0,0.048,0.0,0.0071,0.0,0.0071,0.0178,0.0,0.0036,0.0409,0.0,0.016,0.0569,0.0,0.0676,0.0125,0.0,0.0142,0.0676,0.0107,0.0302,0.0178,0.0,0.0961,0.0,0.0249,0.0516,0.0,0.0,0.0,0.0,0.0516,0.1423,0.1975,0.0107,18917.0,9653.0,1.0,0.2712,43060.0,0.7208,0.8933,0.025,23292,,21.222847949,89693.061947,42600,,48100,,53500,39000,44700,49100,25900,,30200,,46700,73,,80,,109,810,,912,,927,0.3751,0.6249
1173,Pomona College,1,3,0.1392,1454.0,0.0,0.0447,0.0,0.0447,0.0368,0.0,0.0289,0.0,0.0,0.0026,0.0,0.0237,0.0,0.0,0.0368,0.0,0.0,0.1868,0.0816,0.0,0.0289,0.0,0.0289,0.0,0.0658,0.0,0.0868,0.0,0.0184,0.2158,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0263,22496.0,12326.0,0.9569,0.1686,57014.0,0.9573,0.9749,0.0,8085,,19.431578947,79889.968421,44700,,66200,,70500,36300,49900,56600,50400,,54100,,92100,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,144,,139,,135,0.4802,0.5198
