UNITID,CONTROL,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
161341,1,Public,7300,10600,1,3,,,0,0.0351,0,0,0,0,0,0,0.1491,0,0,0,0,0,0.0395,0.1886,0,0.0263,0,0,0.0175,0.0219,0,0,0,0,0.0614,0.0702,0.0482,0,0,0,0,0,0.0263,0.1447,0.136,0.0351,4491,6411,0.4839,0.3998,16437,0.4303,0.5056,0.114,21519.5,23.32653061,44580.24861,27600,29900,35300,26800,27100,32400,16400,20200,23400,41,62,97,355,365,465,0.3884,0.6116
161457,2,Private,34080,34080,1,3,0.8568,1073,0.0128,0.03,0,0,0,0,0,0,0.0171,0,0,0,0,0,0.0064,0.0086,0,0.2976,0.0043,0,0.0086,0.1242,0,0,0.0021,0,0.06,0,0,0.0257,0,0,0,0,0,0.3555,0.0321,0.015,20791,7873,0.5551,0.2167,49671,0.5661,0.7952,0.03,27000,20.24062969,92378.20165,41200,46700,51000,36400,42000,46300,27800,25300,37100,36,39,60,870,794,885,0.2954,0.7046
161509,2,Private,31670,31670,1,3,0.9733,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18009,5254,0.25,0.381,44429,0.4563,0.7476,0.059,27000,20.68115942,69374.36957,24000,25100,32800,22700,24700,27700,14400,16700,25600,PrivacySuppressed,PrivacySuppressed,26,PrivacySuppressed,PrivacySuppressed,190,0.2667,0.7333
161518,2,Private,31920,31920,1,3,0.7853,965,0,0.0137,0,0,0.0082,0,0,0,0.0656,0,0,0,0,0,0.0137,0.0219,0,0.0219,0,0,0,0.0492,0,0.0328,0,0,0.0246,0.0328,0.0328,0.0301,0,0,0,0,0,0.5,0.1366,0.0164,9806,6114,1,0.2452,44825,0.6262,0.7697,0.029,27000,24.52969121,72937.37055,42500,48600,47000,39900,43900,43400,23100,36200,29500,PrivacySuppressed,PrivacySuppressed,35,PrivacySuppressed,PrivacySuppressed,463,0.2834,0.7166
161554,1,Public,7796,18508,1,3,0.8395,998,0,0.0169,0,0.0056,0.0707,0,0.0145,0,0.0137,0.0209,0.0321,0.0145,0,0,0.0313,0.049,0,0.0361,0.0072,0,0.004,0.0104,0.0072,0,0.0153,0,0.0466,0,0.0305,0.1349,0,0,0,0,0.0466,0.1847,0.1799,0.0273,8764,9133,0.4668,0.3586,22083,0.3239,0.6522,0.06,22359,23.65404126,52279.43727,35600,40300,44400,33000,36200,38700,22000,26500,32800,184,233,268,2408,2379,2536,0.4306,0.5694
161563,2,Private,23460,23460,1,3,0.7428,,0,0,0,0,0.0327,0,0.0523,0,0.0784,0,0,0,0,0,0,0.0196,0,0,0,0,0,0.1176,0,0,0,0,0.0915,0.1634,0,0.0196,0,0,0,0,0,0,0.4248,0,10375,6286,0.5303,0.3174,34202,0.4305,0.6816,0.092,25000,20.40298508,57148.77985,31700,37600,43400,30600,33400,38100,17600,21500,31900,29,PrivacySuppressed,33,391,PrivacySuppressed,348,0.4877,0.5123
161572,2,Private,25820,25820,1,3,0.931,,0.0347,0.6181,0,0,0.0139,0,0,0,0.0139,0,0.0278,0,0,0.0139,0,0.0139,0,0.1736,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347,0,0,14860,5898,1,0.4394,35580,0.5951,0.7397,0.052,27000,20.20947631,67959.51122,27800,33100,37400,26100,31000,34100,15800,19400,22900,PrivacySuppressed,PrivacySuppressed,28,PrivacySuppressed,PrivacySuppressed,281,0.4821,0.5179
161873,1,Public,8018,18396,1,3,0.6204,920,0,0.0058,0,0,0.0336,0.0599,0.0277,0,0,0,0,0,0,0.0423,0.0321,0,0,0,0,0,0.0321,0,0,0,0,0,0.0277,0.1547,0.0642,0.0438,0,0,0,0,0.0029,0.073,0.3796,0.0204,10024,10436,0.4873,0.4328,21225,0.4294,0.7881,0.055,18750,27.15,41677.97819,45100,60700,63400,41300,55000,58000,31000,40100,41600,123,110,142,1040,915,762,0.4274,0.5726
162007,1,Public,7299,17875,1,3,0.5506,867,0,0,0,0,0,0.1161,0.0418,0,0.0432,0,0,0,0.0513,0,0.0121,0,0,0.0621,0.004,0,0,0.0094,0,0,0,0,0.1012,0.0621,0.0337,0.0769,0,0,0,0,0.0297,0.1134,0.2024,0.0405,5394,8178,0.5208,0.4977,19456,0.3268,0.7408,0.121,22923.5,22.94765204,51657.47075,34200,41400,48700,32100,38400,45800,20700,24500,30400,109,99,118,1411,1342,1222,0.3858,0.6142
162061,2,Private,22896,22896,1,3,0.705,1075,0,0,0,0,0,0,0.3289,0,0,0.3684,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447,0,22353,7030,0.1899,0.31,31864,0.4103,0.7451,0.068,23000,23.82122905,55104.35196,53000,54400,68100,47900,44700,63900,33300,38100,43800,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.8153,0.1847
162210,2,Private,21395,21395,1,3,0.4492,854,0,0,0,0,0.0112,0,0.0037,0,0.0669,0,0,0,0,0,0.0149,0.1078,0,0.0409,0,0,0,0.0186,0,0.0186,0,0,0.1487,0,0,0.0074,0,0,0,0,0.0112,0.4312,0.1152,0.0037,10184,5418,0.2827,0.5727,29547,0.398,0.5952,0.082,28070,24.18181818,44553.90083,46700,44900,46300,36500,41700,42600,70500,29800,33200,79,56,60,371,336,411,0.3873,0.6127
162283,1,Public,6624,11885,1,3,0.4312,880,0,0,0,0,0,0,0.0168,0,0.0461,0,0,0,0,0,0.0105,0.0587,0,0.0147,0.0021,0,0,0.0377,0,0,0,0,0.1153,0.1048,0.0922,0.0461,0,0,0,0,0.0105,0.3816,0.044,0.0189,1680,7291,0.5091,0.6103,15837,0.1754,0.6856,0.179,19500,27.51260504,33003.42017,31700,38200,41800,28500,34500,38100,21100,25100,26900,101,92,161,1079,1042,1077,0.2726,0.7274
162584,1,Public,7982,19274,1,3,0.5851,967,0,0.0078,0.002,0.0029,0.0598,0,0.051,0,0.0824,0.0157,0,0.0059,0,0,0.0255,0.0892,0,0.0637,0.0059,0,0.002,0.051,0.002,0,0.0245,0,0.0951,0.0549,0.0235,0.0804,0,0,0,0,0.0422,0.0627,0.1333,0.0167,5333,7015,0.6859,0.3653,20046,0.4854,0.748,0.091,22160,21.68102767,68570.74822,33800,41500,47200,31600,39100,44600,20100,25800,27700,84,108,138,1523,1286,1466,0.4902,0.5098
162654,2,Private,40558,40558,1,3,0.7569,,0,0.044,0,0.022,0.0989,0,0.011,0,0.0256,0,0,0.0293,0,0,0.0513,0,0,0.0403,0.0183,0,0.033,0,0.022,0,0.0366,0,0.1209,0,0,0.1648,0,0,0,0,0.1465,0,0.0879,0.0476,17814,7735,0.6827,0.2483,52462,0.6389,0.7681,0.038,25421,19.71521036,91883.67314,31800,39300,55100,28300,37000,48900,21000,23500,48100,30,36,35,344,361,401,0.3288,0.6712
162760,2,Private,34120,34120,1,3,0.8069,,0,0.0418,0,0.006,0.0716,0,0.0299,0,0.1075,0,0,0.0239,0,0.0448,0.0388,0,0,0.1075,0.009,0,0.003,0,0.0119,0,0.006,0,0.0597,0,0.0657,0.0687,0,0,0,0,0.0448,0.0657,0.1373,0.0567,13938,7531,0.4,0.353,46747,0.7078,0.7616,0.04,27000,21.48148148,83056.27214,37500,41900,49400,35500,40800,45300,22800,24400,33600,56,54,53,465,472,409,0.3737,0.6263
162928,2,Private,47060,47060,1,3,0.1608,1439,0,0.0107,0,0.0042,0,0.0054,0.0161,0,0.0054,0.1778,0,0.0071,0,0,0.0422,0,0,0.1314,0.0291,0,0.0357,0,0.0048,0,0.0232,0,0.0309,0,0,0.1338,0,0,0,0,0.047,0.2283,0.0535,0.0137,23199,10307,0.8777,0.1277,61481,0.9308,0.9668,0.015,16250,22.20985402,92645.69434,68000,78400,89300,62700,69300,73200,50800,58300,71400,119,127,143,1242,1466,1560,0.4913,0.5087
163046,2,Private,44090,44090,1,3,0.5963,,0,0,0,0,0.1134,0,0.0055,0,0.0474,0.0143,0,0.0187,0,0,0.0507,0,0,0.0573,0.0143,0,0.0507,0,0.0088,0,0.0099,0,0.0936,0,0,0.0914,0,0,0,0,0.0088,0.0661,0.3293,0.0198,24968,8401,0.6574,0.1426,57775,0.8189,0.8659,0.014,27000,19.51166078,125783.4565,52000,64000,78300,50700,61300,68100,25900,37000,61100,39,44,58,884,850,940,0.4178,0.5822
163204,1,Public,6744,12336,1,3,,,0,0.0144,0,0.0049,0.0311,0,0.2356,0,0,0,0,0.0008,0.0008,0.0228,0.0218,0.1095,0,0.0019,0,0,0.0154,0,0,0,0,0,0.0545,0.058,0.0062,0.0377,0,0,0,0,0,0.0031,0.362,0.0196,10859,6847,0.0666,0.2485,13525,0.0833,0.2759,0.082,17535,30.07130604,37120.56164,47700,51200,55900,43200,46100,51200,34800,39400,39800,911,937,860,5195,4562,4524,0.5325,0.4675
163259,1,Public,,,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15656,10941,0.4924,0.2038,,,,0.005,15000,27.53052632,61879.73263,79900,95700,114200,70000,81300,89700,45500,65900,85000,PrivacySuppressed,38,61,PrivacySuppressed,708,832,0.145,0.855
163268,1,Public,10384,22682,1,3,0.5961,1213,0,0.0232,0,0.011,0.0241,0,0.1743,0,0.0021,0.0625,0,0.016,0,0,0.03,0,0,0.1469,0.0262,0,0.0144,0,0.0068,0,0.0144,0,0.1211,0,0.0363,0.1224,0,0,0,0,0.073,0.0393,0.0241,0.0321,8750,9686,0.6955,0.2742,21941,0.6109,0.8905,0.049,21238.5,22.304591,68999.09182,42900,51800,59600,40800,48200,55000,26700,31300,37000,200,209,262,2112,2075,2232,0.5492,0.4508
163286,1,Public,9427,29720,1,3,0.4793,1315,0.0247,0.0079,0.0088,0.0126,0.0651,0,0.0416,0,0.0503,0.1212,0,0.025,0.0241,0.0001,0.0282,0,0,0.0933,0.0168,0,0.0016,0.0362,0.0064,0,0.0201,0,0.0454,0,0,0.1671,0,0,0,0,0.0279,0.0167,0.1392,0.0194,11089,12459,0.7758,0.1964,23258,0.8475,0.9571,0.02,19500,20.91646975,91252.42852,50100,59500,70800,47200,55900,62900,34500,41300,51500,403,398,546,5486,5203,5385,0.5356,0.4644
163295,2,Private,42390,42390,1,3,0.5416,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27067,6721,0.2585,0.2511,54684,0.722,0.8775,0.05,27000,20.46008708,96854.76633,30200,37300,41200,26100,33700,37300,23400,24600,29700,54,64,85,574,554,534,0.2774,0.7226
163338,1,Public,7287,16311,1,3,0.6127,842,0.0274,0,0,0,0,0,0.0205,0,0.0222,0.0137,0.053,0,0.0615,0,0.0684,0,0,0.1043,0.0034,0,0.0171,0.0564,0,0,0.0137,0,0.0085,0.1641,0,0.0598,0,0,0,0.0222,0.0154,0.0752,0.1932,0,4016,7737,0.6037,0.5353,21472,0.3671,0.7285,0.16,27000,21.04503991,47238.45439,29100,36400,40400,26200,32400,36600,19700,27600,25800,112,124,126,1352,1452,1249,0.4531,0.5469
163453,1,Public,7378,16862,1,3,0.6525,874,0,0,0.0369,0,0.0922,0.0065,0.026,0,0.0727,0.103,0,0,0.0542,0,0.0195,0,0,0.0597,0.0033,0,0,0,0.0043,0,0.0087,0,0.0759,0,0.0423,0.0835,0,0,0,0,0.0293,0.0781,0.1931,0.0108,5872,8502,0.8473,0.5718,21666,0.321,0.7528,0.169,31000,21.89358974,47437.90321,30300,35700,42600,27900,33200,40500,20100,22900,26600,183,185,260,2195,1898,2344,0.4486,0.5514
163462,2,Private,36021,36021,1,3,0.6687,1048,0,0.0106,0,0,0.0503,0,0.0132,0,0.119,0,0,0.0132,0,0,0.0503,0,0,0.0873,0.0238,0,0.0079,0.0185,0.0159,0.0106,0.0026,0,0.0767,0,0,0.1217,0,0,0,0,0.0265,0,0.2963,0.0556,16339,7517,1,0.2252,48273,0.6439,0.7949,0.015,25500,20.62009238,107972.4215,42000,51600,56600,41300,49100,52600,20400,26600,32400,31,26,41,519,528,506,0.4413,0.5587
163532,2,Private,10300,10300,1,3,0.7794,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,6171,1,0.2382,20850,0.3878,0.85,,PrivacySuppressed,21.67857143,27673.30357,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,1,0
163578,2,Private,33010,33010,1,3,0.4946,1048,0,0,0,0,0.0248,0,0.0093,0,0,0,0,0.0031,0,0,0.0248,0.1115,0,0.0341,0.0155,0,0.1146,0,0.0124,0,0.0186,0,0.0217,0,0,0.0217,0,0,0,0,0.0217,0.4706,0.0929,0.0031,15870,7321,0.4706,0.2828,42859,0.581,0.8462,0.045,27000,27.86666667,54244.30631,47200,47600,56400,42400,42200,51800,30400,31000,34200,PrivacySuppressed,39,56,PrivacySuppressed,378,392,0.0494,0.9506
163851,1,Public,8560,16906,1,3,0.5469,,0,0.0253,0,0,0.0974,0,0.0416,0,0.1327,0,0,0.0063,0,0,0.0242,0.0269,0,0.0579,0.0163,0,0.0326,0.0758,0.0058,0,0.0153,0,0.0658,0,0.0479,0.0453,0,0,0,0,0.0353,0.0727,0.1469,0.0279,6252,7271,0.6364,0.2115,21784,0.6619,0.8243,0.043,19764,21.22850481,87139.65141,40000,46800,54200,38800,43700,50500,21800,27600,34400,101,107,135,2155,2032,1911,0.4284,0.5716
163912,1,Public,13824,28674,1,3,0.7887,1188,0,0,0,0,0,0,0.0463,0,0,0,0,0.0208,0,0,0.0926,0,0,0.1296,0.0532,0,0.0046,0,0.0301,0,0.0278,0,0.1852,0,0.0185,0.2546,0,0,0,0,0.0694,0,0,0.0671,12403,7261,0.7475,0.193,29172,0.8144,0.8538,0.027,20962.5,19.96075353,98426.45212,38600,44200,55200,38800,42200,52200,22700,23500,33200,28,49,40,401,410,431,0.4371,0.5629
163921,2,Private,9830,9830,1,3,,,0,0,0,0,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0,0,0,0.0867,0,0.4682,0,0,0,0,0,0,0.4277,0,0,14648,1250,0.3864,0.675,27030,0.2537,0.0909,,32500,33.23639456,21826.83333,33300,34300,35300,31100,32300,33600,22200,23300,24100,104,111,159,788,520,524,0.1396,0.8604
163976,2,Private,47726,47726,1,3,0.8696,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22377,8299,0.7683,0.246,58321,0.719,0.8607,0.072,27000,20.43243243,112900.8973,31600,39500,42000,27200,35100,36900,23200,30100,32700,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5548,0.4452
164076,1,Public,8590,20268,1,3,0.5921,1082,0,0,0,0.0051,0.0781,0.0252,0.0461,0,0.1228,0,0,0.0072,0.0019,0,0.0263,0,0,0.0531,0.011,0,0.0082,0.0583,0.0033,0,0.0114,0,0.0781,0.0028,0.0233,0.1046,0,0,0,0,0.0648,0.1135,0.141,0.014,6531,7148,0.5383,0.2552,21973,0.6825,0.855,0.039,17750,21.87494016,78818.99473,41900,49000,55100,40700,46400,50800,23000,27800,34700,262,311,305,4699,4318,3753,0.3955,0.6045
164173,2,Private,28980,28980,1,3,0.6231,990,0,0,0,0,0,0,0.0753,0,0.0716,0,0,0,0.058,0.0432,0.0123,0,0,0.0358,0.0062,0,0.0617,0,0,0,0.0198,0,0.0506,0.0667,0,0,0,0,0,0,0.063,0.2346,0.1926,0.0086,14586,8130,0.2907,0.3155,41569,0.6278,0.7939,0.061,25500,21.9843497,74934.99892,43800,49000,54600,42400,44700,49600,23600,29200,32000,60,58,57,1006,913,873,0.3473,0.6527
164216,2,Private,42592,42592,1,3,0.5566,,0,0.0529,0,0.0059,0,0,0.0029,0,0,0,0,0.0118,0,0,0.0824,0.0647,0,0.1147,0.0265,0,0,0,0.0088,0,0.0412,0,0.1324,0,0,0.2176,0,0,0,0,0.0618,0,0.1353,0.0412,20737,8117,0.6456,0.1376,54067,0.7373,0.8481,0.029,27000,19.49345794,111846.4729,40700,47700,56500,38900,44500,51400,21800,27000,39400,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.4247,0.5753
164270,2,Private,38350,38350,1,3,0.7613,1094,0,0.027,0,0.009,0.0511,0,0.012,0,0,0,0,0.027,0,0,0.0751,0,0,0.0661,0.021,0,0.048,0.0961,0.015,0,0.012,0,0.1351,0,0.0541,0.1141,0,0,0,0,0.0871,0,0.1021,0.048,14652,7079,0.2432,0.3162,47966,0.6784,0.8322,0.04,27000,19.94479297,86249.2798,36400,46500,54000,35600,44200,49700,19800,25500,50800,32,32,45,486,561,536,0.47,0.53
164447,2,Private,30940,30940,1,3,0.6757,887,0,0,0,0,0.0592,0,0,0,0,0,0,0,0,0,0.0093,0.0685,0,0.0093,0,0,0.0187,0.0218,0,0,0,0,0.0312,0.1215,0.0031,0.0748,0,0,0,0,0,0.3832,0.1838,0.0156,13220,6062,0.2005,0.5063,42762,0.3774,0.689,0.062,27000,22.28514056,55486.54217,41700,45600,50000,37600,40900,46000,25000,27800,29900,50,57,64,786,755,698,0.4141,0.5859
164465,2,Private,48526,48526,1,3,0.1384,1439,0,0.019,0.0042,0.0613,0,0,0.0381,0,0,0,0,0.0634,0,0.0381,0.1015,0,0,0.1142,0.0233,0,0.0085,0,0.0233,0,0.0613,0,0.0719,0,0,0.2495,0,0,0,0,0.055,0,0,0.0677,23728,12035,0.8988,0.219,61544,0.9406,0.985,0.015,11706,19.80176212,81676.43612,61600,64800,83300,44100,52600,65000,87900,58000,78400,25,26,33,235,229,263,0.5173,0.4827
164492,2,Private,34060,34060,1,3,0.7757,,0,0.0043,0,0,0.0128,0,0,0,0.0256,0,0,0,0,0.0128,0.0043,0.0299,0,0,0,0,0,0,0,0.0043,0,0,0.0299,0.3932,0.0897,0,0,0,0,0,0.0342,0.2094,0.141,0.0085,15425,4538,0.2418,0.35,45599,0.4,0.6612,0.123,25250,24.74107143,76338.59821,38000,43100,48100,33400,38500,44800,26100,28900,30000,PrivacySuppressed,PrivacySuppressed,32,PrivacySuppressed,PrivacySuppressed,281,0.4011,0.5989
164562,2,Private,36160,36160,1,3,0.813,,0,0.0093,0,0.0019,0.0519,0,0.0148,0,0,0,0,0.0111,0,0.013,0.0889,0.0111,0,0.0926,0.0204,0,0.0037,0,0.0074,0.0037,0.0074,0,0.1056,0,0,0.0796,0,0,0,0,0.0241,0.1389,0.2593,0.0556,13538,8223,0.5176,0.2295,47428,0.7046,0.8287,0.031,27000,21.26374651,98660.73625,47100,52100,61300,45900,50400,55200,23100,27300,35100,PrivacySuppressed,29,48,PrivacySuppressed,773,873,0.4036,0.5964
164580,2,Private,45120,45120,1,3,0.2631,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33960,15140,0.7192,0.1709,60494,0.9028,0.9448,0.011,27000,19.54150198,107923.9071,77000,95800,113300,70400,79700,96100,51600,71900,108100,41,38,38,429,411,416,0.5316,0.4684
164614,2,Private,14836,14836,1,3,0.7391,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15854,4592,,0.5,31371,0.4167,0.4118,0.048,26750.5,22.69387755,51208.08163,PrivacySuppressed,28300,37500,PrivacySuppressed,25400,33600,PrivacySuppressed,17700,25300,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6164,0.3836
164632,2,Private,30859,30859,1,3,0.6305,951,0,0,0,0,0,0,0,0,0.078,0,0,0,0,0.0686,0,0.1773,0,0.0378,0,0,0,0,0,0,0,0,0.2009,0.0851,0,0,0,0,0,0,0.0047,0.0426,0.305,0,13659,7838,0.2379,0.5425,41344,0.6319,0.7721,0.064,20250,29.94658998,46870.00493,37000,40800,44800,34200,38600,42700,21700,24200,26500,62,63,73,615,553,686,0,1
164720,2,Private,32870,32870,1,3,0.6247,1015,0.0325,0,0,0,0,0.1436,0,0,0.0163,0,0,0,0,0.0108,0,0.0054,0,0.0081,0,0,0,0.0705,0,0,0,0,0.1138,0.065,0,0,0,0,0,0,0.0379,0.2954,0.2005,0,18707,7661,0.2599,0.4301,45609,0.309,0.6667,0.123,25955,23.06469649,65449.77556,38100,42500,49400,34600,36800,43800,23900,29100,32500,58,78,66,874,978,690,0.4203,0.5797
164739,2,Private,42511,42511,1,3,0.4611,1247,0,0,0,0,0.0047,0,0.0439,0,0,0,0,0.0009,0,0.0009,0,0.0028,0,0,0.0065,0,0.0019,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0,0,0.9364,0,26044,12401,0.6282,0.1589,56768,0.8816,0.9394,0.011,26994.5,19.66797488,123509.4576,67000,79200,95400,65800,75000,86900,32500,42700,60700,42,47,67,1186,1183,1223,0.6002,0.3998
164748,2,Private,38910,38910,1,3,0.4038,,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9457,0.0294,0,0,30778,9716,0.3981,0.1665,58249,0.4874,0.8359,0.104,26724.5,21.95356662,92433.03701,25700,33700,38300,21300,27700,30300,21600,41000,43400,176,160,208,1104,1012,1152,0.6802,0.3198
164872,2,Private,19706,19706,1,3,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787,6534,,0.2889,37970,0.0968,0.6667,0.053,46560,23.6372549,62673.71569,40200,41400,50900,37400,41200,46100,23400,24700,36100,26,44,32,197,233,204,0.6733,0.3267
164924,2,Private,47436,47436,1,3,0.3391,1380,0,0.0073,0,0.0004,0.088,0,0.0214,0,0.0282,0,0,0.009,0,0,0.0594,0,0,0.1,0.0128,0,0.0248,0,0.0201,0.0073,0.0162,0,0.1328,0,0,0.176,0,0,0,0,0.0222,0.0384,0.1969,0.0389,29527,13825,0.5956,0.1335,60690,0.9131,0.9605,0.006,19000,19.51644444,128997.9116,64900,82200,92500,57000,65900,72500,46600,73600,79600,110,134,206,1802,2214,2530,0.4633,0.5367
164933,2,Private,42326,42326,1,3,0.3904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51665,6648,0.4972,0.178,60057,0.6621,0.8947,0.038,27000,19.73417722,122466.8101,27000,31200,36100,23400,24900,28700,18600,25200,29600,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3802,0.6198
164988,2,Private,46664,46664,1,3,0.3451,1300,0,0,0.0023,0.0013,0.1471,0,0.023,0,0.0213,0.075,0.0025,0.0113,0,0,0.0215,0,0,0.0863,0.0096,0,0.0213,0,0.0096,0,0.0165,0,0.0548,0.0023,0.0094,0.1369,0,0,0,0,0.0385,0.0815,0.2159,0.0121,28408,12562,0.6284,0.1424,61396,0.847,0.935,0.018,26685.5,20.22875545,101283.3784,52800,63400,75900,49200,56900,65300,34800,44000,61500,266,302,379,3710,3931,4461,0.391,0.609
165015,2,Private,47558,47558,1,3,0.3522,1369,0,0.018,0,0.0852,0,0,0.0288,0,0.0072,0,0,0.0216,0,0,0.0276,0,0,0.1705,0.0168,0,0.0552,0,0.0264,0,0.0228,0,0.078,0,0.078,0.2161,0,0,0,0,0.0672,0,0.0384,0.042,20256,12113,0.6506,0.1989,61023,0.9085,0.9314,0.024,27000,19.58436606,95700.11535,47000,57700,69000,41700,49500,57900,33300,46000,58100,41,66,91,555,562,725,0.4293,0.5707
165024,1,Public,8353,14493,1,3,0.7931,991,0,0,0,0,0.0766,0,0.0082,0,0.1835,0,0,0.0046,0,0,0.0591,0,0,0.0344,0.0267,0,0,0,0.0041,0,0.0319,0,0.109,0.1044,0.0339,0.0699,0,0,0,0.0108,0.0308,0.0123,0.1568,0.0427,7655,8493,1,0.2595,19877,0.5915,0.8132,0.051,24000,21.88043478,69136.88336,37500,42200,47900,36400,40300,45300,20400,24700,28700,161,163,201,2893,2431,2406,0.4117,0.5883
165167,2,Private,13608,13608,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0.1313,0,0.1583,0,0,0,0,0,0,0.0386,0.2819,0,10711,7237,1,0.3867,24440,0.0294,0.6071,0.068,20000,32.19466248,29579.03297,36400,38900,40000,35100,37300,38100,21200,24200,27200,81,80,101,619,517,484,0.3765,0.6235
165334,2,Private,40730,40730,1,3,0.5403,,0,0.0394,0,0.0075,0.0338,0,0.0188,0,0,0,0,0.0169,0,0,0.0432,0.0019,0,0.1163,0.0188,0,0.0188,0,0.0056,0,0.0413,0,0.1651,0,0.0019,0.2627,0,0,0,0,0.075,0,0.0788,0.0544,16719,9874,0.582,0.2298,48366,0.7782,0.8795,0.023,27000,20.13709677,88399.03456,38300,44600,54700,37000,43400,49100,21900,24600,35400,59,45,57,548,583,603,0.4118,0.5882
165529,2,Private,35725,35725,1,3,0.8688,948,0,0.0017,0,0,0.1053,0,0.0119,0,0.0306,0,0,0,0,0,0.0102,0.0119,0,0.0187,0,0,0,0,0,0,0,0,0.0968,0.1494,0,0.0238,0,0,0,0,0.0136,0.4075,0.1188,0,20717,9145,0.2569,0.2587,48778,0.4496,0.7109,0.066,25960,23.38996139,82667.52896,44800,48100,51100,39500,42500,45900,28400,29600,32500,60,86,86,1052,1089,1008,0.3683,0.6317
